receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenderx,defendery,defenders,defendera,defenderdis,defendero,defenderdir,defenders_in_path,pass_length,yards_to_go,yardline_num,yards_gained
82.53,12.9,3.75,2.5,0.38,11.52,189.77,3.6124783736376918,80.13,15.6,5.85,1.74,0.58,128.45,164.01,2,7.0,10,20,0
79.56,36.39,1.06,3.69,0.09,114.83,117.76,2.62207932755666,78.68,33.92,2.97,1.68,0.3,53.38,6.43,7,3.0,3,27,2
83.75,42.57,4.03,1.47,0.41,70.35,357.82,7.796422256394279,77.24,46.86,4.43,3.38,0.43,137.54,85.48,1,0.0,15,27,13
56.8,51.63,1.75,2.73,0.16,48.87,84.12,4.037078151336683,53.12,49.97,5.38,4.74,0.54,44.55,42.23,3,0.0,10,48,4
45.77,28.26,4.52,2.03,0.45,16.8,338.89,0.5060632371552028,45.46,27.86,5.55,2.55,0.56,31.49,336.0,3,11.0,6,44,0
30.57,45.33,4.74,2.59,0.48,9.59,22.8,8.918862035035636,23.51,50.78,5.29,2.26,0.52,139.18,100.28,1,0.0,10,22,4
78.19,38.05,6.38,2.55,0.64,159.68,223.46,2.2469757453074597,77.34,40.13,6.22,1.64,0.61,174.22,211.88,7,8.0,9,26,2
22.19,44.45,6.69,3.49,0.67,133.73,23.5,8.689453377514607,29.98,40.6,6.0,1.22,0.6,306.8,347.1,0,-5.0,10,17,15
63.67,13.87,7.0,1.99,0.71,202.51,171.56,4.414000453103738,65.64,17.82,7.75,0.34,0.78,199.29,180.68,1,1.0,9,48,11
78.69,40.16,6.85,1.84,0.67,313.42,2.53,4.403930063023248,79.04,35.77,6.52,2.83,0.64,351.31,2.35,1,4.0,10,36,4
62.71,21.22,7.44,4.01,0.75,33.07,358.65,1.7236298906667853,61.24,20.32,7.72,2.82,0.77,33.54,8.99,9,20.0,10,28,0
33.03,47.13,5.97,2.47,0.61,109.38,1.95,3.7515063641156225,29.5,45.86,7.31,1.19,0.73,38.47,27.96,0,6.0,6,29,0
29.65,8.24,6.74,2.08,0.68,91.23,189.96,3.9050864267004384,26.29,10.23,5.83,1.56,0.58,175.53,195.51,0,0.0,7,20,6
5.69,1.95,6.42,3.11,0.65,126.72,173.28,2.6493961576178067,6.01,4.58,7.23,1.51,0.72,147.35,181.54,0,11.0,10,11,0
79.72,5.92,7.56,2.32,0.76,131.95,171.84,6.68879660327626,74.02,9.42,7.26,4.26,0.72,137.62,163.09,0,1.0,7,28,0
86.78,15.06,8.17,2.21,0.82,21.66,96.06,0.5000999900019945,87.27,14.96,8.88,2.16,0.92,295.02,87.5,1,34.0,10,44,4
16.79,40.71,4.62,2.8,0.48,19.66,357.71,4.3748371398258925,16.43,36.35,7.26,0.92,0.73,5.77,359.7,3,9.0,7,15,1
99.29,6.5,3.37,3.41,0.33,32.59,188.04,2.6961453966728235,96.63,6.94,4.25,4.41,0.4,97.2,136.57,0,7.0,7,4,0
99.2,38.41,1.16,2.47,0.11,203.52,276.95,4.526278824818462,95.94,35.27,3.55,1.36,0.35,44.69,39.6,6,0.0,10,11,5
55.88,10.68,5.41,1.93,0.54,102.41,191.83,7.6100262811635515,59.58,17.33,3.56,1.1,0.38,162.16,199.01,0,1.0,10,47,21
25.1,15.62,6.66,0.47,0.67,116.17,175.35,6.400890563038865,26.05,21.95,3.79,1.88,0.4,163.28,187.72,2,-3.0,12,12,15
54.4,7.67,7.41,2.22,0.76,279.67,154.63,4.843397567823645,54.04,12.5,8.79,2.54,0.89,168.79,148.34,0,20.0,10,25,18
77.28,12.04,2.72,3.49,0.27,293.54,190.08,1.3518135966175162,78.63,12.11,4.72,2.85,0.47,234.05,239.08,1,5.0,10,37,0
88.36,5.28,0.84,2.32,0.09,330.7,213.64,4.1466130757523,84.26,5.9,2.59,1.63,0.26,87.78,140.06,3,-4.0,10,26,7
79.1,28.77,7.97,0.87,0.79,12.89,351.81,6.103023840687497,76.2,23.4,3.53,0.95,0.38,17.47,331.06,3,3.0,7,29,3
60.92,5.24,6.95,1.14,0.72,274.98,148.31,1.882232716748915,59.1,4.76,7.65,1.74,0.77,83.87,100.33,1,17.0,2,36,0
72.25,3.88,6.36,1.81,0.65,226.39,164.82,2.8467700996041163,74.9,4.92,7.22,3.02,0.71,184.55,195.86,0,15.0,15,48,0
58.65,14.83,1.62,3.07,0.18,285.61,193.88,5.246951495868816,62.68,11.47,2.08,3.51,0.19,250.22,279.46,4,14.0,12,34,7
63.29,38.62,4.35,1.84,0.44,249.88,8.13,9.588409670013059,56.53,31.82,2.43,3.61,0.24,95.38,4.89,2,-2.0,10,45,13
75.57,10.2,6.31,2.32,0.63,80.21,169.06,1.029563014098696,74.55,10.34,6.5,1.06,0.65,138.92,137.94,0,4.0,5,30,0
87.98,25.18,3.39,1.59,0.33,275.04,167.62,2.1378961621182526,90.07,24.73,4.78,3.99,0.47,260.9,218.22,5,2.0,4,24,0
102.57,2.69,6.33,3.1,0.64,277.7,145.32,1.6881350656863987,103.4,4.16,6.25,5.1,0.64,223.25,143.7,0,15.0,2,22,1
97.53,38.61,6.33,1.41,0.64,113.67,26.37,8.748102651432486,105.4,34.79,6.33,4.16,0.61,305.27,350.21,1,-3.0,9,9,5
73.8,28.23,5.53,1.93,0.56,116.61,189.52,6.084734998338053,78.52,32.07,3.45,4.57,0.32,189.02,216.17,5,11.0,10,25,8
50.74,32.58,6.58,0.62,0.66,161.75,189.34,1.0590561835898977,50.54,33.62,6.5,0.48,0.65,167.92,176.41,9,16.0,10,44,0
36.87,35.61,0.16,4.17,0.02,92.72,253.92,1.3727709204379286,35.54,35.95,4.22,3.91,0.42,77.87,115.78,3,14.0,10,40,0
27.52,7.78,6.15,2.89,0.62,66.86,190.52,2.700536983638623,24.87,8.3,6.03,1.71,0.61,129.59,162.56,0,-2.0,2,18,4
14.82,17.0,4.27,0.16,0.42,7.07,339.63,0.34785054261851994,14.93,16.67,4.83,0.84,0.48,349.82,356.09,9,6.0,5,11,3
36.88,10.33,7.69,1.87,0.78,189.57,170.4,3.022333535531774,39.85,10.89,7.46,0.69,0.75,213.58,188.71,0,-3.0,6,29,3
76.59,16.97,7.76,1.75,0.79,104.1,182.95,2.860629301395067,75.13,19.43,9.49,0.61,0.94,187.86,179.22,1,5.0,6,29,2
26.82,11.35,6.21,0.92,0.62,41.82,180.69,4.445593323730816,22.7,13.02,5.87,2.82,0.57,125.1,160.26,1,4.0,7,21,5
26.31,11.36,5.7,2.64,0.57,301.96,198.91,5.998083027101244,24.9,17.19,4.34,1.86,0.45,167.93,178.71,2,-6.0,8,10,7
58.1,24.62,0.55,2.06,0.05,287.81,298.74,1.3300375934536581,59.01,23.65,3.61,2.65,0.35,308.87,325.07,4,2.0,9,46,0
64.15,30.8,8.07,0.97,0.82,309.29,5.25,2.43600082101792,65.61,28.85,8.93,0.57,0.89,2.33,1.53,4,6.0,7,48,2
84.88,23.61,5.2,2.92,0.52,3.88,22.92,2.3139792566053896,86.84,22.38,0.73,1.86,0.07,338.0,306.28,6,-2.0,10,23,13
100.84,29.99,4.83,2.71,0.49,246.48,156.3,2.2098868749327423,102.84,30.93,6.82,1.24,0.68,219.04,203.51,6,6.0,13,15,0
89.71,36.61,8.16,1.59,0.83,42.23,351.09,8.940699077812646,86.76,28.17,7.08,1.12,0.71,314.19,348.32,0,2.0,9,18,17
65.77,49.07,0.84,2.53,0.07,174.46,97.54,0.6403124237432856,65.13,49.05,1.97,4.52,0.18,72.6,85.28,7,8.0,10,37,-1
72.2,21.25,7.15,1.7,0.72,21.89,37.7,1.9856485086741817,73.98,20.37,6.05,4.69,0.59,10.03,353.37,5,8.0,10,45,2
79.45,47.5,6.97,4.8,0.69,52.58,13.92,1.2133424908079415,78.24,47.41,7.52,1.41,0.74,77.47,38.44,0,4.0,10,25,0
29.72,36.53,7.71,1.48,0.78,293.28,9.81,5.125329257716035,34.53,38.3,6.06,4.0,0.61,283.53,352.25,1,0.0,10,20,1
62.42,49.49,3.55,3.16,0.35,106.44,37.43,3.397057550292609,59.92,47.19,5.08,3.15,0.5,69.24,31.93,0,15.0,10,31,1
65.33,9.52,4.68,1.33,0.47,261.67,179.64,7.345665388513148,72.61,10.5,5.43,4.91,0.54,221.23,209.38,1,1.0,8,45,1
94.79,37.0,7.1,0.86,0.71,171.46,212.12,3.6286912241192484,91.22,37.65,4.4,4.64,0.42,134.97,160.24,7,11.0,10,4,9
41.8,13.93,8.44,0.99,0.85,234.16,161.61,10.906718113163098,50.01,21.11,6.67,0.37,0.67,13.47,139.67,1,0.0,10,32,20
67.51,7.38,6.25,1.2,0.63,356.58,157.17,4.669989293349608,69.13,11.76,5.87,1.94,0.57,176.09,158.21,0,3.0,6,44,9
94.18,13.45,2.55,3.7,0.24,235.94,195.37,2.3840302011509786,95.38,15.51,5.21,3.28,0.51,238.58,199.87,1,3.0,10,19,0
67.1,40.36,4.98,0.9,0.51,165.55,1.98,5.249380915879515,72.08,42.02,4.82,3.13,0.47,285.25,286.84,1,-4.0,10,38,10
74.37,13.58,8.45,1.3,0.85,147.08,208.18,3.9108183286877405,78.28,13.5,6.64,1.02,0.66,219.9,216.64,3,16.0,10,20,21
61.56,24.11,4.97,1.58,0.49,221.94,184.01,3.5600140449161173,58.0,24.1,1.93,3.87,0.19,7.19,5.36,3,-3.0,10,45,14
65.62,39.58,5.89,0.42,0.59,246.12,5.19,7.857353243936537,72.76,42.86,5.32,1.92,0.53,268.76,343.22,2,-5.0,15,39,9
76.84,37.94,0.65,3.43,0.07,213.08,14.09,3.1941195970094736,79.66,36.44,5.08,3.16,0.5,304.72,309.31,2,2.0,11,35,0
77.31,20.59,7.31,1.87,0.74,9.74,287.02,3.0743454587928114,79.61,22.63,7.41,1.46,0.75,314.19,287.94,3,20.0,18,15,5
55.92,23.14,2.55,1.87,0.27,26.68,257.04,6.368045225970054,62.28,22.82,2.34,0.66,0.24,16.62,274.55,6,6.0,1,49,4
35.07,45.48,5.56,2.63,0.58,48.59,333.72,3.814131618075077,38.67,44.22,6.94,1.93,0.69,292.32,311.29,1,16.0,10,41,4
26.22,24.18,4.99,1.27,0.5,74.15,1.88,3.959191836726279,24.98,27.94,4.56,3.15,0.44,104.27,155.77,7,5.0,10,21,0
54.79,22.58,7.5,1.35,0.76,340.03,60.05,5.165123425437189,49.75,23.71,5.8,0.9,0.59,39.11,48.9,3,19.0,8,27,9
75.54,23.02,1.87,2.63,0.19,263.27,36.71,6.241089648450826,72.0,28.16,4.67,3.4,0.45,174.56,139.5,5,12.0,11,46,5
83.5,35.86,1.66,2.03,0.17,161.81,2.58,5.213923666491484,88.25,33.71,2.54,2.64,0.26,277.34,9.55,1,-3.0,4,23,10
105.17,48.44,2.09,4.53,0.22,165.85,319.19,3.838567441116542,102.06,46.19,5.53,3.69,0.56,35.29,26.11,1,2.0,9,3,1
80.27,32.82,6.91,0.96,0.7,53.23,358.81,4.418144406874895,75.87,32.42,5.88,3.94,0.58,38.73,12.4,2,4.0,10,26,2
61.14,39.48,6.06,1.1,0.61,41.51,347.27,3.782763540059042,58.16,37.15,8.04,1.5,0.8,18.89,7.64,0,-1.0,2,50,2
18.89,31.97,2.15,2.46,0.23,240.54,138.95,2.7153268679847735,20.8,30.04,2.13,3.15,0.2,152.96,308.93,5,3.0,12,7,1
38.29,20.67,4.54,2.35,0.47,300.66,25.57,2.1667025638051953,39.9,19.22,5.84,0.58,0.58,359.17,5.12,5,18.0,8,11,2
59.61,36.4,1.09,0.87,0.11,167.52,84.72,4.620497808678197,55.08,37.31,3.74,1.34,0.37,106.63,55.04,0,-3.0,10,47,6
48.66,13.95,2.22,1.9,0.22,68.19,180.06,2.643047483493249,46.3,12.76,2.94,5.19,0.28,45.84,95.03,1,5.0,7,44,1
40.21,29.81,5.35,0.51,0.53,324.0,5.88,3.928409347305854,38.11,26.49,2.27,3.0,0.23,2.68,146.11,4,-3.0,15,33,12
34.19,47.73,2.24,3.03,0.22,190.15,66.68,6.3206407902996675,40.51,47.64,2.51,6.07,0.26,202.89,15.66,5,-2.0,9,27,9
64.59,49.66,3.89,3.08,0.41,208.94,84.51,0.09848857801796382,64.68,49.62,6.25,2.76,0.64,22.73,72.39,1,22.0,2,34,1
75.56,38.23,5.69,1.72,0.56,162.49,151.78,0.3465544690232754,75.32,38.48,6.61,0.07,0.66,154.97,157.77,9,6.0,11,39,0
85.05,38.28,5.1,1.93,0.5,53.0,2.59,2.838168423473139,84.31,35.54,5.29,3.79,0.51,4.75,356.02,2,3.0,2,22,3
78.88,22.06,8.03,0.03,0.8,135.9,185.31,7.699194763090488,71.38,20.32,3.41,4.99,0.33,128.12,186.8,3,3.0,10,28,2
61.12,36.6,5.63,1.17,0.57,126.34,197.15,2.2257582977493304,58.9,36.44,5.42,2.69,0.54,125.53,151.21,9,16.0,5,33,1
87.11,39.75,1.4,3.18,0.13,85.6,60.75,2.2840315234251873,85.29,38.37,5.08,3.49,0.49,55.89,44.62,5,9.0,10,13,-4
83.47,48.87,5.39,2.19,0.55,171.75,342.85,15.235015589096058,68.31,50.38,3.03,3.76,0.3,79.24,6.86,1,3.0,10,24,8
74.22,43.89,5.71,1.54,0.58,131.41,335.38,10.331122881855583,66.86,36.64,6.57,2.63,0.66,323.65,297.32,2,1.0,10,35,11
74.89,33.26,7.03,0.67,0.7,40.54,352.0,4.995057557225939,71.48,29.61,6.82,0.48,0.68,16.99,0.52,2,1.0,10,34,3
58.56,4.94,3.06,2.72,0.34,63.42,173.9,1.3058713566044715,57.39,5.52,6.26,3.6,0.63,123.26,138.42,0,14.0,6,38,0
46.46,19.23,5.72,1.34,0.56,13.69,349.5,3.12,45.26,16.35,5.0,3.67,0.48,16.4,353.04,9,5.0,3,41,1
30.05,39.45,8.97,1.74,0.9,37.6,355.21,3.9777506206397617,29.05,35.6,9.04,1.72,0.9,7.26,357.3,2,9.0,4,29,7
21.14,27.9,3.21,1.13,0.32,143.93,215.1,2.334994646674806,19.55,29.61,5.81,2.13,0.58,150.79,166.77,4,3.0,10,13,0
14.72,8.61,1.65,1.91,0.16,83.33,141.36,2.573441275801723,12.23,9.26,3.3,4.1,0.31,101.28,130.04,0,5.0,7,10,4
27.67,41.11,1.98,3.14,0.18,142.33,86.05,4.979256972681766,32.5,42.32,1.76,2.61,0.19,255.68,294.93,0,-2.0,15,20,32
64.66,46.5,3.43,3.17,0.33,280.04,325.88,2.020742437818341,66.61,45.97,3.81,3.68,0.37,290.55,308.45,0,4.0,10,50,0
83.75,45.62,6.92,1.67,0.7,25.54,0.65,6.037383539249429,77.81,44.54,5.98,2.2,0.59,53.74,26.13,0,1.0,10,25,5
78.15,11.04,4.27,1.65,0.44,314.19,192.96,7.820639360052355,70.33,10.94,5.03,4.99,0.5,101.13,157.72,2,-5.0,10,37,6
65.52,6.32,4.75,2.53,0.49,5.28,196.71,7.637342469733831,68.73,13.25,4.21,3.35,0.4,220.0,218.29,0,7.0,9,38,8
36.13,43.15,6.98,1.36,0.7,89.94,352.73,2.8556785533389393,35.2,40.45,7.64,1.54,0.75,358.9,0.03,1,1.0,2,27,6
18.68,18.03,1.27,0.8,0.13,50.9,47.21,5.553971551961712,13.13,17.82,6.5,1.27,0.64,103.11,85.14,8,11.0,10,20,4
42.24,34.76,1.06,1.88,0.1,191.99,61.34,4.503243275684764,43.7,39.02,2.88,5.25,0.26,193.27,190.55,4,5.0,11,28,4
67.23,46.23,9.14,1.21,0.92,121.15,72.3,1.2762444906835038,66.15,45.55,9.62,0.73,0.97,72.22,71.31,1,21.0,2,37,10
73.25,29.49,2.2,2.48,0.2,238.88,110.55,4.123614918975826,74.56,33.4,4.58,3.86,0.44,211.31,171.07,5,6.0,20,42,4
72.61,8.43,1.6,1.54,0.15,49.85,136.63,12.090922214620356,74.09,20.43,4.5,2.74,0.47,183.53,166.87,1,-5.0,10,32,28
106.24,25.74,5.92,3.18,0.58,178.7,193.78,1.9458931111446027,108.0,26.57,4.18,1.43,0.41,281.91,321.48,5,-3.0,1,1,4
60.87,48.36,5.66,1.82,0.57,217.41,1.14,3.9506075482133176,64.59,47.03,6.29,0.72,0.63,300.18,339.71,0,5.0,10,46,1
26.27,6.13,7.04,1.67,0.72,32.6,256.98,0.6603029607687664,26.81,6.51,7.11,2.2,0.72,220.95,255.91,0,36.0,10,50,3
38.02,36.74,0.22,0.77,0.02,243.97,328.36,7.004926837590807,44.41,33.87,3.13,2.52,0.32,291.18,114.78,1,4.0,10,24,3
35.33,37.35,2.48,1.86,0.25,191.23,12.85,4.2843552607131015,39.07,35.26,4.03,1.08,0.41,280.45,13.05,3,-5.0,3,31,14
54.5,16.17,1.82,3.39,0.2,1.87,316.87,6.614778907869861,51.47,22.05,4.95,2.9,0.5,161.8,153.09,6,0.0,5,45,10
74.36,26.75,2.71,2.92,0.26,297.33,10.26,1.4892279879185717,75.69,26.08,3.31,5.29,0.3,297.43,344.9,3,9.0,10,45,0
65.19,5.77,6.01,2.18,0.61,274.31,179.09,2.0825465180878933,67.0,6.8,8.25,2.33,0.82,211.51,198.13,0,18.0,7,36,0
75.44,19.91,1.57,2.69,0.16,310.86,73.4,6.494074221934943,68.95,19.68,3.99,0.58,0.41,14.96,76.76,4,12.0,10,46,11
96.5,29.39,7.43,0.35,0.74,183.15,182.35,3.7580047897787483,99.95,30.88,1.27,0.49,0.13,232.2,261.12,5,-5.0,9,9,14
45.79,37.31,2.13,5.78,0.23,84.54,135.55,7.980682928170998,38.11,35.14,1.96,5.6,0.22,107.65,276.46,7,3.0,1,39,3
57.53,43.37,5.38,1.62,0.54,236.1,4.41,7.199611100608141,63.15,38.87,4.41,4.73,0.41,318.9,11.09,0,4.0,7,44,9
57.35,41.31,4.27,0.82,0.43,266.45,1.35,3.197889929312761,60.23,39.92,5.46,3.21,0.53,317.42,325.09,1,0.0,20,47,1
66.19,41.21,5.08,1.6,0.51,266.68,23.75,4.919268238264716,70.45,38.75,6.72,1.56,0.67,326.24,341.0,2,2.0,12,45,6
52.13,29.68,1.75,2.1,0.17,233.86,100.4,2.6759857996633674,53.41,32.03,4.83,3.05,0.47,207.29,184.23,6,5.0,20,37,2
49.02,19.11,3.6,2.13,0.36,349.26,184.41,6.253527004818959,53.57,23.4,4.39,0.68,0.45,264.67,172.88,2,-5.0,13,44,7
57.93,42.17,6.14,1.49,0.62,297.96,0.96,5.737891598836631,63.08,39.64,6.52,3.93,0.64,331.36,344.26,0,2.0,11,46,5
55.48,25.78,6.18,0.52,0.62,146.47,229.28,4.816637831516917,50.76,26.74,6.52,1.73,0.65,137.36,148.38,3,6.0,8,50,4
49.45,41.44,4.04,2.35,0.41,94.03,3.52,6.154624277728096,44.3,44.81,4.31,1.51,0.42,51.83,21.44,1,-1.0,9,39,7
43.36,24.77,7.47,1.95,0.76,165.88,151.58,4.794017104683709,38.81,23.26,5.76,1.58,0.57,89.02,106.38,2,14.0,15,20,1
45.1,31.78,3.21,1.7,0.32,174.76,17.59,3.6116755114489485,46.59,28.49,2.22,4.15,0.2,350.01,25.51,4,-5.0,5,40,9
53.92,45.56,4.39,2.11,0.45,179.13,9.33,7.808540196477192,56.5,38.19,4.63,5.84,0.44,345.14,8.86,0,2.0,14,42,8
64.99,30.36,3.98,2.59,0.41,303.58,6.74,5.779965397820299,61.15,34.68,1.25,3.39,0.13,181.93,166.57,3,3.0,4,48,10
90.87,49.51,7.87,1.52,0.79,312.37,350.84,3.8202748592215205,88.83,46.28,6.79,1.24,0.69,272.73,342.09,0,4.0,9,24,0
102.21,44.52,5.35,3.73,0.54,199.75,34.6,5.564395744373332,106.89,47.53,1.85,3.06,0.18,251.08,313.1,2,6.0,8,13,5
83.19,11.76,6.01,0.58,0.6,82.05,186.72,8.399815474163708,75.07,13.91,5.63,3.43,0.55,136.23,155.94,1,2.0,10,25,6
80.04,26.58,2.29,0.85,0.22,39.82,343.98,3.863599358111553,83.79,27.51,1.53,4.83,0.17,183.75,131.47,4,-3.0,2,33,6
81.71,27.58,2.58,1.65,0.26,69.95,249.83,3.798275924679516,85.33,26.43,4.67,0.8,0.48,351.37,322.42,6,4.0,21,25,17
54.15,9.18,2.59,3.12,0.25,66.81,165.62,2.687005768508877,51.49,8.8,3.0,3.76,0.28,92.18,119.39,0,10.0,10,46,5
77.0,7.91,6.62,1.53,0.67,102.56,171.29,1.3616534067081854,76.46,9.16,8.26,1.97,0.82,173.54,167.4,0,4.0,7,28,1
73.27,13.89,2.45,2.07,0.25,347.83,206.09,4.6506881211278746,68.62,13.81,3.38,1.75,0.34,127.35,187.62,2,-3.0,6,40,3
75.55,40.39,6.88,2.05,0.69,176.96,101.69,6.717506978038795,68.98,41.79,1.56,1.79,0.16,301.66,37.51,3,12.0,9,44,11
84.25,13.35,6.12,2.43,0.62,49.78,162.65,7.840675991265045,92.04,12.46,6.14,1.85,0.61,243.92,222.73,1,-5.0,9,20,6
69.87,43.82,5.29,3.9,0.55,128.02,347.23,3.7558620847949156,72.59,41.23,7.58,2.33,0.76,341.62,347.22,2,15.0,10,25,7
23.07,7.02,4.86,2.5,0.49,342.34,164.64,5.439531229802804,24.25,12.33,6.97,1.3,0.7,173.59,170.05,0,5.0,5,8,7
81.84,35.13,0.87,0.45,0.09,209.89,134.67,4.880000000000003,81.84,30.25,3.56,4.04,0.34,324.96,348.6,6,7.0,14,35,3
90.56,14.95,8.24,1.56,0.83,133.05,195.37,5.281855734493325,93.12,19.57,7.0,1.73,0.69,209.62,221.61,1,7.0,10,13,10
89.56,36.3,7.76,0.76,0.78,31.65,348.8,4.446403040661066,93.72,34.73,6.87,3.14,0.69,353.25,358.44,1,8.0,10,13,7
72.93,40.04,5.42,2.36,0.55,152.72,2.11,3.154837555247495,71.62,37.17,4.8,2.77,0.47,32.46,3.07,1,6.0,7,31,2
51.45,19.43,4.03,2.06,0.4,106.47,189.64,4.185235955116508,53.76,22.92,3.74,1.55,0.38,69.82,113.5,3,-2.0,10,39,17
42.83,38.78,6.46,1.21,0.64,239.71,294.45,6.3113390021452656,38.94,33.81,5.11,4.78,0.51,42.44,18.27,5,5.0,6,36,12
34.33,30.3,3.45,1.2,0.35,93.74,23.12,3.720483839502598,31.39,28.02,5.35,1.38,0.55,46.06,26.98,0,-6.0,10,19,5
30.42,12.89,4.48,1.6,0.45,352.23,329.5,3.34886547953184,27.24,11.84,6.47,2.29,0.64,46.94,48.46,11,0.0,11,20,1
40.7,43.66,3.09,4.77,0.29,253.61,350.37,4.739999999999995,40.7,38.92,6.14,2.89,0.61,345.97,5.82,0,5.0,10,25,3
62.83,30.05,1.08,2.04,0.12,218.18,99.76,5.731893229989547,68.22,32.0,2.01,5.02,0.18,223.38,247.39,4,5.0,10,48,5
75.58,15.59,7.15,2.44,0.72,228.97,168.55,4.072407150568318,79.35,14.05,5.36,4.43,0.54,243.76,218.24,1,0.0,2,34,0
76.37,41.46,3.29,0.69,0.33,151.14,135.79,2.4101867147588485,74.1,42.27,2.25,2.45,0.22,150.92,125.77,7,-1.0,10,34,3
68.89,13.37,4.97,1.51,0.5,29.16,356.49,1.411559421349309,67.67,12.66,6.28,2.04,0.62,32.27,15.11,10,5.0,8,36,0
61.46,47.86,6.75,0.76,0.68,79.15,34.5,2.4239224410034295,59.23,46.91,5.66,1.71,0.57,85.42,40.43,0,6.0,3,41,0
55.37,21.32,7.05,1.83,0.72,13.47,325.14,1.2781236246936352,54.93,20.12,7.4,0.85,0.74,348.64,339.54,5,8.0,10,47,2
14.32,50.06,5.78,1.32,0.58,211.42,287.24,4.2466104130235465,17.76,47.57,6.55,1.26,0.66,228.5,287.03,0,20.0,10,24,4
48.1,37.94,1.89,3.0,0.18,250.52,291.26,2.431871707142465,50.52,38.18,4.86,3.29,0.47,253.71,270.29,7,15.0,10,23,2
41.38,41.56,1.53,4.51,0.15,134.23,27.23,5.034411584286685,45.25,44.78,3.86,0.7,0.39,218.18,359.3,2,-8.0,10,40,44
90.07,17.42,1.26,2.88,0.14,335.85,39.13,5.86694128145153,95.48,15.15,6.28,1.66,0.63,188.79,123.17,10,4.0,10,24,7
29.26,35.15,7.04,1.29,0.72,72.46,7.6,2.977331019554259,27.19,33.01,8.76,1.03,0.88,58.97,7.49,2,4.0,20,23,2
68.15,46.74,8.23,1.21,0.83,235.81,298.5,3.826447438551852,68.86,42.98,8.43,0.54,0.84,325.05,307.84,1,9.0,10,35,16
44.63,30.23,2.85,2.4,0.29,179.4,216.2,3.2456894491001447,42.32,32.51,5.54,2.8,0.54,169.32,149.01,5,5.0,10,40,2
39.8,8.31,6.89,1.65,0.69,108.56,172.51,2.4382370680473184,37.39,8.68,6.71,1.45,0.67,113.83,153.06,0,2.0,3,33,0
59.14,17.46,7.79,1.22,0.78,220.05,173.02,2.9841246622753523,60.55,20.09,8.32,0.46,0.83,196.45,178.28,1,15.0,8,34,8
80.97,38.14,5.49,3.04,0.54,34.03,358.8,3.890629769073383,78.58,35.07,3.62,6.99,0.33,28.75,10.17,1,4.0,10,25,8
69.89,26.81,1.63,2.38,0.18,36.48,332.56,7.177750343944818,64.29,31.3,2.55,5.33,0.24,101.54,93.97,5,3.0,10,37,5
40.49,2.56,8.67,1.52,0.87,256.72,256.35,0.6435060217278438,40.94,3.02,8.36,1.35,0.84,272.46,247.23,1,28.0,2,45,3
28.88,17.06,4.36,1.98,0.44,63.33,353.67,1.8936208701849482,27.15,16.29,5.33,2.9,0.53,38.61,17.38,8,5.0,10,24,1
66.41,41.52,2.04,1.91,0.2,66.49,94.37,3.9268435161080673,62.61,42.51,3.35,3.86,0.32,121.9,103.0,1,8.0,10,34,3
49.25,29.31,6.41,1.22,0.65,252.66,122.97,1.1607756027760074,48.8,30.38,7.16,1.24,0.71,145.12,130.66,3,10.0,5,30,5
84.4,41.73,8.54,1.78,0.86,358.44,43.14,2.363577796477196,82.59,40.21,9.12,1.48,0.91,53.97,55.83,0,25.0,5,50,25
83.02,38.67,2.04,2.82,0.2,130.43,174.58,3.389882003846151,79.99,40.19,3.2,1.68,0.31,136.57,128.11,9,16.0,10,11,2
74.27,37.06,5.68,3.16,0.58,25.13,16.81,4.901683384307875,69.68,38.78,5.37,3.64,0.53,73.98,48.35,1,1.0,5,34,0
56.72,22.33,3.8,0.81,0.38,242.68,128.05,0.8386298349093017,56.6,23.16,5.97,4.09,0.61,175.71,167.48,6,5.0,10,41,3
50.19,2.68,2.47,2.33,0.25,344.39,129.97,12.45678931346276,53.15,14.78,8.08,2.54,0.8,165.43,180.76,0,8.0,14,32,2
84.86,26.23,6.79,1.97,0.68,156.21,194.19,3.6791575122573916,81.25,25.52,7.28,2.95,0.73,114.68,150.04,5,1.0,6,24,1
75.66,22.85,6.71,1.44,0.67,180.95,209.92,3.0064098190366484,74.54,25.64,8.41,0.69,0.83,184.59,190.7,4,9.0,10,25,6
43.39,3.05,8.83,2.68,0.89,195.9,228.11,3.2300154798390643,46.62,3.04,8.75,3.16,0.89,177.76,215.38,0,27.0,10,40,5
36.95,44.31,6.66,2.13,0.67,325.92,17.01,8.130891710015574,43.62,39.66,5.06,3.22,0.49,327.88,337.36,0,2.0,10,25,9
69.54,6.5,2.21,1.04,0.21,0.32,295.8,2.749345376630588,72.12,5.55,3.41,2.91,0.33,303.58,277.36,8,11.0,10,49,-2
64.23,30.11,6.5,2.13,0.64,335.26,16.65,2.7569729777420737,65.78,27.83,6.71,3.19,0.65,330.97,1.9,5,4.0,20,49,2
51.64,40.04,6.05,0.41,0.61,141.4,213.35,2.593568969586118,50.35,42.29,5.92,3.86,0.58,180.23,177.51,6,9.0,10,50,2
7.18,29.45,9.27,1.34,0.94,191.42,236.85,1.2231925441237783,8.19,30.14,10.5,1.92,1.06,274.39,235.69,2,35.0,6,35,0
