receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenders_in_path,pass_length,yards_to_go,yardline_num,yards_gained
33.83,14.25,0.94,0.84,0.1,300.14,35.16,1.5709869509324417,6,4.0,10,20,1
47.71,43.42,1.63,0.97,0.16,171.33,185.36,2.6534694269955326,10,0.0,10,37,5
53.58,31.1,8.14,0.69,0.81,326.76,7.72,4.664289870923549,5,2.0,5,42,6
64.39,9.34,1.27,0.86,0.13,296.49,282.42,3.2411880537852156,7,4.0,10,50,2
86.88,42.43,1.68,2.91,0.16,185.49,4.52,7.0979785854847455,1,-2.0,10,25,7
52.56,53.38,7.45,2.38,0.76,187.2,294.86,1.5831929762350543,0,27.0,16,31,0
42.42,46.21,5.2,4.81,0.54,73.54,357.24,7.122759296789417,0,3.0,4,36,6
30.73,43.63,3.93,3.9,0.41,104.37,32.5,8.308531759583039,2,-4.0,10,25,9
44.83,18.4,1.88,4.59,0.16,266.62,201.15,4.249764699368658,1,5.0,5,30,5
47.87,38.41,5.91,1.02,0.59,277.35,7.53,6.247599539022961,1,-2.0,10,40,8
63.2,30.47,1.38,5.17,0.16,283.51,358.5,0.6307138812488614,7,6.0,2,48,0
61.04,16.01,1.06,2.6,0.1,26.97,142.56,5.147436255069122,3,-3.0,10,46,2
104.58,10.92,1.63,1.66,0.16,340.7,164.43,6.120008169929186,0,-2.0,8,7,3
47.19,16.37,1.19,2.92,0.13,50.7,149.54,3.6746156261573812,1,1.0,20,39,0
50.22,37.75,2.17,3.99,0.2,214.69,297.21,7.9075912893876845,4,-2.0,19,38,7
96.03,10.67,3.81,2.11,0.37,120.22,173.01,3.7672403692889045,1,4.0,10,10,3
87.0,40.76,6.03,2.41,0.6,191.0,160.31,3.7928880816602026,10,5.0,12,28,6
81.01,45.13,6.58,1.29,0.66,61.68,357.95,2.3512762491889454,0,4.0,10,25,0
82.99,7.96,6.15,2.19,0.6,318.95,223.39,11.028041530571052,2,-1.0,6,29,16
51.71,12.71,1.94,2.17,0.19,92.89,125.8,5.230344156936524,5,14.0,10,44,5
27.64,25.23,3.34,4.27,0.36,98.1,198.74,3.0994354324618536,4,5.0,10,22,1
58.92,36.98,1.93,3.8,0.2,104.31,340.87,3.604843963335996,2,5.0,10,46,2
45.31,33.74,5.47,1.41,0.55,159.53,186.46,6.424406587382219,5,12.0,3,47,4
42.33,15.65,0.79,2.07,0.07,323.62,254.98,7.019095383309731,4,-2.0,10,31,5
87.14,15.42,0.25,2.65,0.02,298.59,221.3,7.04846082488936,3,-2.0,10,25,13
76.18,42.19,1.32,2.11,0.13,218.11,28.58,4.740094935758153,0,-3.0,10,36,3
74.07,46.92,5.49,2.58,0.56,103.3,350.74,6.057755359867218,0,0.0,10,36,6
39.32,11.85,5.88,1.58,0.6,13.23,174.43,7.8418428956464075,1,0.0,10,30,7
61.08,37.02,8.39,1.4,0.85,272.95,14.65,5.697306381089231,1,0.0,10,48,9
91.32,22.53,8.2,1.2,0.84,180.29,180.84,0.806225774829863,2,2.0,10,21,0
52.51,5.39,3.9,1.3,0.4,355.55,155.87,6.6612461296667345,1,-1.0,20,44,6
98.62,40.79,4.49,0.8,0.45,247.24,315.79,11.243860546982969,5,1.0,8,11,4
80.56,42.12,7.59,3.59,0.78,276.24,5.82,1.446824108176242,1,21.0,10,50,0
88.79,3.71,6.12,2.21,0.62,243.65,177.22,4.650268809434559,0,8.0,10,29,0
15.45,13.54,6.78,3.19,0.69,85.81,184.97,7.613908326214601,0,5.0,7,11,6
30.55,11.76,3.98,1.92,0.39,44.79,137.6,13.431459339922823,4,3.0,14,18,9
56.25,13.03,2.35,1.33,0.23,287.91,241.26,1.744133022449838,5,10.0,15,36,23
104.41,30.88,7.75,1.52,0.78,303.5,5.24,5.623379766652785,3,14.0,10,19,5
86.49,42.42,4.04,1.73,0.41,239.12,327.09,6.627412768192423,2,-1.0,10,25,10
68.14,12.69,1.87,5.02,0.18,86.97,145.84,2.7681221071332764,1,5.0,10,37,2
67.73,50.97,3.11,3.08,0.31,122.92,14.01,1.9103141102970458,0,7.0,12,35,1
22.13,38.2,3.26,0.64,0.33,141.65,25.27,6.991223068962974,3,-4.0,10,16,19
38.11,43.55,4.53,1.67,0.46,144.09,45.22,10.06493417762878,4,-2.0,10,31,10
53.4,43.68,3.89,1.88,0.4,113.64,21.29,10.55854630145647,1,-4.0,10,48,13
88.27,47.77,5.75,1.77,0.58,183.2,15.95,7.009029890077516,1,3.0,10,25,0
67.52,27.75,5.98,2.89,0.61,280.91,16.25,1.2677539193392435,5,8.0,11,49,0
65.34,13.47,6.97,1.34,0.7,77.88,145.52,5.963975184388337,2,-2.0,5,41,3
74.58,48.62,5.03,2.24,0.51,102.09,337.55,0.8440379138403618,0,8.0,6,29,0
74.68,38.04,0.75,2.63,0.07,209.09,312.53,3.769416400452464,3,-2.0,9,38,8
53.81,40.56,5.38,3.39,0.54,236.85,343.24,4.821991289913332,3,-5.0,10,38,9
28.13,40.11,0.28,1.79,0.03,141.77,235.2,2.3444615586526454,8,2.0,6,20,5
25.88,16.5,0.49,1.82,0.05,316.47,182.65,4.584550141507887,1,-3.0,10,13,2
18.22,1.05,2.93,1.41,0.31,333.12,172.06,5.288251128681391,0,6.0,11,14,0
16.29,20.71,6.57,0.82,0.66,342.72,329.41,1.2649110640673507,6,8.0,14,14,4
22.91,28.69,6.27,1.61,0.63,262.49,46.64,1.7447062790051504,4,9.0,6,6,11
55.28,2.5,6.13,2.89,0.65,81.85,196.37,1.9912307751739866,1,19.0,10,36,0
45.49,15.77,9.18,1.12,0.93,131.23,185.55,1.8085353189805298,2,7.0,7,42,2
31.6,47.7,7.65,2.99,0.77,75.7,9.34,3.519801130745887,0,11.0,10,33,-1
21.1,12.07,6.07,1.93,0.62,48.4,182.04,10.529506161259416,0,-3.0,6,8,8
58.52,38.3,0.77,2.14,0.08,111.41,358.21,7.700415573201224,1,-3.0,6,49,12
79.49,48.44,2.39,2.38,0.24,262.3,290.41,0.8827797007181446,4,6.0,7,37,0
76.47,39.89,5.21,0.82,0.52,271.19,9.61,7.007859873028284,3,-2.0,1,31,10
90.84,37.07,0.93,2.1,0.08,235.21,188.12,1.9596938536414212,8,-1.0,5,18,1
102.66,49.47,3.06,3.74,0.32,180.0,37.41,0.6772001181334854,1,11.0,5,18,2
85.02,39.82,5.59,1.5,0.56,82.94,359.16,4.7746204037598625,2,0.0,10,25,7
74.01,35.64,1.8,1.73,0.19,119.02,254.45,4.850371119821658,7,4.0,3,32,4
30.46,40.73,3.24,1.79,0.32,278.42,3.74,3.368798005223817,2,7.0,21,14,5
34.11,27.55,4.15,2.36,0.41,326.98,17.23,3.383858744096747,3,-1.0,17,26,15
44.42,40.43,2.04,3.04,0.21,254.71,350.02,5.423218601531747,1,4.0,13,30,8
86.55,18.26,7.37,2.02,0.75,181.05,129.58,3.2960734215123257,0,36.0,1,42,22
80.57,37.19,0.29,2.52,0.02,174.56,306.68,5.2330965976178945,2,5.0,10,25,5
80.58,18.38,6.6,2.23,0.67,251.97,199.52,7.361046121306402,2,-5.0,10,35,12
64.7,30.16,1.59,3.12,0.17,163.19,250.21,2.8920753793772414,6,3.0,3,42,1
55.8,48.31,6.18,0.69,0.61,26.99,342.38,3.7760958674270957,0,8.0,10,46,3
51.13,28.87,0.71,3.69,0.08,256.42,78.97,1.4091841611372133,6,5.0,4,37,0
63.74,6.46,4.1,2.01,0.42,269.94,187.05,3.9538335827396685,0,1.0,9,47,4
40.65,38.74,1.53,4.22,0.14,253.94,324.41,1.7200290695217946,2,6.0,10,25,0
52.39,7.66,6.0,1.54,0.59,133.13,166.69,5.920684082097269,0,0.0,10,43,2
50.82,15.86,4.54,2.2,0.46,315.73,261.43,5.338333073160574,6,1.0,8,41,6
46.01,26.77,7.41,1.17,0.75,324.0,24.37,2.740456166407336,5,12.0,10,25,6
98.28,29.13,0.67,2.51,0.04,224.68,67.91,2.7710828208481924,3,11.0,10,23,3
94.43,18.76,6.96,1.04,0.7,81.02,163.61,7.674405514435628,2,-6.0,9,9,8
107.61,18.27,5.75,0.92,0.57,301.65,72.24,3.1009192185543952,6,6.0,7,7,0
116.97,29.26,7.43,0.62,0.74,302.11,7.81,1.2931357237351413,1,1.0,1,1,0
65.69,11.3,9.26,2.03,0.93,150.03,201.18,7.631415333999329,2,16.0,6,29,2
65.19,32.63,2.81,3.42,0.28,57.88,339.26,2.3330880823492266,2,-1.0,8,46,1
62.27,5.04,2.64,1.67,0.26,24.54,143.45,6.009675532006698,1,0.0,10,48,7
39.5,41.74,0.55,4.87,0.08,272.78,164.78,2.5114935795259354,11,6.0,10,25,2
49.8,46.43,7.49,1.39,0.75,108.4,51.62,4.166845329502888,2,4.0,10,36,6
69.93,12.45,9.22,2.6,0.93,195.59,161.72,1.378840092251457,3,13.0,8,48,10
103.98,4.94,6.98,3.57,0.7,272.17,176.1,0.7323933369440174,0,13.0,8,18,0
103.05,23.81,4.14,1.69,0.42,344.22,5.49,1.3800362314084362,7,-1.0,5,5,2
108.73,35.38,2.7,1.97,0.28,223.34,115.77,1.3354400023962136,7,3.0,4,4,1
76.78,9.48,6.07,2.0,0.61,228.85,198.19,2.850350855596551,0,21.0,8,45,7
97.67,39.07,5.04,1.97,0.5,288.52,15.85,2.0809613163151335,1,3.0,10,16,10
102.12,13.54,3.49,3.38,0.33,321.81,341.25,3.156358661495861,7,0.0,8,8,8
89.39,12.74,6.55,0.4,0.66,132.15,191.63,1.2107848694132264,2,4.0,10,16,5
82.0,14.5,4.52,3.28,0.46,240.25,184.99,1.5045597362683896,2,4.0,21,33,0
44.13,13.04,9.41,2.58,0.95,145.51,194.06,2.1925555865245467,0,30.0,15,36,6
41.63,40.73,5.41,1.83,0.54,205.56,340.13,9.155118786777159,3,-3.0,10,28,10
17.46,7.2,7.28,0.45,0.73,125.96,184.48,3.3604315199093113,1,5.0,9,12,2
19.77,32.75,2.46,5.17,0.22,218.14,350.75,3.1262117650600714,5,-5.0,2,5,9
2.51,19.56,6.61,3.07,0.66,103.6,174.85,3.1911283270968602,0,1.0,1,1,0
29.12,18.58,5.58,2.46,0.56,72.42,162.93,5.202018838874002,4,-5.0,10,25,18
42.01,34.14,5.85,2.91,0.58,125.07,21.96,5.544366510251645,4,-6.0,10,38,11
56.5,16.4,1.4,3.73,0.12,355.99,5.19,2.22750982040484,11,4.0,5,43,1
107.47,21.11,9.32,2.55,0.94,56.62,92.85,0.5692099788303051,0,48.0,6,48,0
83.15,34.7,4.09,2.38,0.41,242.47,355.36,5.561942106854412,1,-4.0,10,31,12
66.08,36.74,4.57,2.02,0.46,236.05,347.18,5.510435554472985,1,-3.0,10,47,10
41.82,11.6,4.59,2.6,0.46,270.52,186.78,1.5764834283937161,1,9.0,10,23,0
55.85,11.64,5.54,3.48,0.55,210.59,181.44,5.6014730205545025,1,8.0,10,37,1
69.74,7.23,2.74,2.72,0.27,64.54,162.68,2.0135789033459788,0,7.0,2,33,0
62.12,6.97,5.81,2.52,0.6,87.81,191.47,3.7986971450748728,1,14.0,10,34,1
47.88,20.21,6.0,1.72,0.59,126.81,162.02,3.2244379355168244,3,11.0,8,49,8
35.94,15.77,5.69,2.68,0.57,289.43,185.33,4.523295258989844,2,-3.0,3,23,5
27.98,17.79,6.99,1.84,0.71,322.31,76.2,5.458094905734051,4,15.0,10,6,3
97.19,14.96,6.25,0.81,0.63,35.04,325.1,1.6643316977093168,7,7.0,5,6,10
85.94,37.72,6.12,0.95,0.62,143.72,350.87,3.3441441356496577,1,1.0,10,23,4
54.41,3.98,5.17,1.43,0.52,295.87,171.31,3.832075155839197,0,22.0,10,23,4
98.5,38.52,6.88,1.67,0.7,246.51,334.41,9.41255013266862,2,-5.0,10,17,19
74.68,36.24,6.08,1.14,0.61,91.28,358.46,7.651307077878919,1,1.0,7,34,2
30.79,41.75,4.51,2.15,0.45,188.45,1.94,5.161172347442006,1,-1.0,9,22,6
65.52,26.6,5.02,3.66,0.5,274.55,314.66,1.8607525359380797,6,14.0,10,40,1
104.85,16.63,0.66,0.38,0.06,3.24,95.69,3.897601826764756,0,-3.0,8,8,13
84.67,16.29,0.92,4.16,0.08,67.67,91.24,1.149478142462914,0,4.0,7,21,0
62.25,42.58,9.02,2.26,0.91,41.63,345.65,7.630629069742546,0,10.0,10,38,11
33.7,39.07,1.74,4.91,0.19,180.34,182.4,6.8635267902150705,9,-1.0,10,25,11
67.56,24.77,1.07,4.27,0.09,276.22,172.51,1.8974720024284892,3,5.0,10,47,0
68.78,16.53,5.71,1.15,0.57,234.51,167.44,5.777793696559271,3,2.0,5,42,6
83.68,38.28,2.5,2.52,0.26,200.33,9.19,8.948659117432051,1,-4.0,10,22,9
96.13,28.45,6.66,0.34,0.67,356.76,356.01,3.7652357163927994,5,-4.0,10,10,7
74.58,14.31,5.75,0.22,0.58,358.76,354.36,1.4165097952361643,9,6.0,12,31,0
69.48,21.92,5.14,0.94,0.52,23.88,347.38,0.5166236541235785,6,4.0,6,37,1
53.92,2.81,5.74,1.82,0.58,264.6,185.79,3.353162686181509,0,10.0,15,33,0
49.76,12.09,0.44,1.46,0.04,18.78,39.9,3.521647341799007,11,-3.0,5,43,16
110.22,5.91,4.28,2.7,0.44,324.66,169.14,1.325745073534125,0,3.0,4,4,0
60.62,29.39,7.52,1.2,0.75,32.66,348.56,4.743711626985771,2,15.0,2,34,22
32.13,6.88,5.31,2.88,0.54,336.21,212.1,5.668730016502816,2,6.0,7,26,0
6.04,39.73,5.99,0.78,0.61,72.61,347.69,0.8324061508662678,0,2.0,2,2,0
67.86,33.88,6.67,1.55,0.66,155.61,201.81,2.7989283663573796,7,9.0,9,33,6
66.08,22.52,3.95,2.02,0.38,146.74,203.03,1.1810588469674148,3,7.0,21,37,2
25.54,9.0,1.02,1.52,0.1,0.84,295.95,0.4499999999999993,9,4.0,10,11,3
27.51,13.75,4.46,2.03,0.45,45.39,151.4,3.759414848084737,2,-4.0,10,21,10
39.31,25.53,6.78,2.21,0.67,177.48,168.83,3.9662702883187384,6,2.0,4,27,12
60.54,37.47,5.39,3.18,0.55,138.4,191.97,1.1067520047418036,9,9.0,10,41,0
38.91,15.58,1.15,1.89,0.11,36.28,2.18,1.4122676800097058,9,12.0,10,41,0
40.65,20.48,4.23,2.35,0.41,352.51,265.88,2.704902955745363,0,-1.0,10,29,13
22.78,11.67,4.23,2.54,0.43,2.03,352.82,3.798117954987706,9,-1.0,5,12,13
44.83,27.41,1.73,1.78,0.17,162.64,306.35,4.531412583290118,6,-2.0,10,32,9
39.52,37.82,3.16,3.39,0.31,168.33,6.02,4.3026503460076775,2,-5.0,3,25,15
21.9,38.66,5.65,2.51,0.55,44.33,3.04,3.3614580169920294,1,2.0,9,14,12
47.6,30.68,1.61,2.51,0.17,226.54,104.07,1.8212358441453955,6,5.0,18,33,1
86.69,50.55,5.86,2.71,0.6,179.07,59.88,0.5521775076911417,1,17.0,2,38,3
89.2,35.79,2.0,5.75,0.19,220.66,338.96,2.7261878145131515,2,-2.0,10,25,11
75.61,40.4,5.13,1.85,0.51,195.23,292.14,9.2817455254925,6,-2.0,10,37,12
76.03,27.26,2.47,3.07,0.27,21.75,299.62,2.548921340488949,6,5.0,10,30,0
48.52,47.53,4.97,3.63,0.51,168.42,17.62,8.41600855512873,0,4.0,10,35,6
112.8,30.83,7.71,2.0,0.79,192.35,154.81,1.239072233568326,4,7.0,3,7,0
72.79,33.29,3.95,2.57,0.4,164.46,200.25,6.067783779931525,9,6.0,3,32,2
30.05,36.73,6.83,0.71,0.69,307.42,12.8,4.986632130005179,1,0.0,10,20,8
85.62,35.25,5.03,1.3,0.5,88.48,16.89,2.8716719868397242,1,4.0,10,20,2
77.99,19.3,1.81,2.68,0.17,24.21,329.42,2.926738799414801,7,6.0,4,26,2
73.16,12.02,6.48,1.28,0.65,15.59,196.01,6.895288246331684,2,-2.0,5,39,5
57.32,36.78,1.78,1.29,0.18,155.05,323.0,2.578468537717689,3,5.0,7,48,0
55.1,48.11,6.8,2.05,0.69,34.13,358.76,0.7547184905645281,0,1.0,2,47,1
9.22,11.58,6.69,1.31,0.67,247.05,178.2,3.9147924593776366,0,-1.0,10,1,10
22.33,22.41,6.94,1.14,0.7,213.24,172.38,5.077400909914444,4,6.0,15,7,5
22.21,34.96,2.48,4.27,0.25,159.83,33.93,5.140603077460856,4,-5.0,4,18,8
39.59,33.74,6.9,1.74,0.68,354.47,22.45,2.3790124001358257,2,11.0,14,19,16
67.98,19.48,7.12,2.82,0.72,1.24,4.69,2.3990831582085685,9,14.0,12,44,0
60.61,10.97,3.33,2.03,0.33,349.27,338.24,1.2660568707605555,9,-3.0,15,47,4
75.52,29.55,2.12,1.81,0.2,319.15,14.07,5.340084268998009,2,11.0,14,46,8
87.13,35.69,6.99,2.76,0.7,215.96,177.34,4.637779641164513,10,3.0,10,27,6
28.87,13.21,3.43,1.27,0.35,352.69,187.33,6.954020419872236,1,0.0,10,19,5
37.6,30.55,6.8,1.57,0.68,336.45,5.13,5.320150373814634,3,4.0,5,24,6
47.93,7.16,2.21,2.28,0.23,345.55,242.43,3.43838624939084,0,4.0,10,34,17
69.26,29.3,5.55,1.48,0.56,341.58,15.99,5.593943153089767,4,5.0,10,45,10
80.61,5.46,1.62,2.1,0.17,18.83,197.86,4.590250537824701,1,4.0,10,25,2
55.27,37.27,1.98,1.83,0.21,232.27,20.37,7.469089636629081,3,6.0,7,39,11
91.91,50.57,6.97,2.24,0.7,205.56,75.62,0.5011985634456623,1,29.0,9,43,0
94.34,21.96,2.22,2.52,0.24,240.93,163.58,3.2091431878306738,2,-3.0,9,13,10
38.1,1.65,6.91,3.16,0.7,118.5,241.23,1.6949926253526868,0,33.0,10,40,0
30.61,45.99,1.9,3.7,0.19,90.96,5.66,1.7503428235634289,0,4.0,8,25,0
38.2,17.68,7.33,1.55,0.74,2.1,35.76,1.0685036265731638,6,8.0,10,22,6
41.51,50.9,5.43,2.33,0.55,287.07,5.78,1.9250974001332997,0,11.0,25,21,0
48.17,12.46,2.67,1.25,0.27,3.0,212.88,11.043446020151503,3,0.0,10,38,11
37.14,19.28,6.56,3.47,0.65,5.22,16.83,0.4850773134253966,4,12.0,8,15,0
50.81,21.8,6.8,0.75,0.69,213.22,172.03,6.969999999999999,3,3.0,10,38,7
92.41,31.91,4.13,1.0,0.42,100.66,339.63,7.376943811633649,3,5.0,10,13,7
67.11,15.97,6.23,3.56,0.64,100.88,207.74,1.9331321734428797,2,18.0,10,25,2
62.7,17.32,7.08,1.47,0.72,346.55,324.72,2.3410467744152412,8,7.0,13,42,7
56.78,17.41,2.18,3.22,0.22,2.53,354.21,6.86750318529231,9,-5.0,9,43,17
106.16,8.48,7.17,2.26,0.73,255.11,166.52,1.966367208839696,0,11.0,4,15,2
116.36,18.35,8.03,1.71,0.81,249.97,154.26,1.8602419197512967,2,2.0,2,2,0
72.72,51.95,3.47,2.19,0.33,52.13,31.58,0.5630275304103702,0,13.0,12,23,0
36.28,39.4,2.93,2.0,0.3,197.22,162.38,3.4878646762740098,10,-2.0,20,29,4
66.35,21.47,1.93,2.96,0.19,18.93,148.25,5.402082931610731,3,-5.0,9,39,13
91.86,39.27,6.66,1.43,0.67,355.89,25.0,7.469062859556083,0,13.0,1,31,18
77.4,11.88,6.46,1.1,0.65,144.54,178.25,2.1174040710265944,1,8.0,5,24,13
48.37,19.32,6.09,0.87,0.61,110.73,181.43,3.302559613390802,3,0.0,10,37,14
68.85,43.58,7.4,1.79,0.75,58.16,349.69,7.123734975418437,0,19.0,10,23,8
52.18,42.59,6.64,1.46,0.67,22.79,349.01,1.7172361514946077,0,4.0,5,45,2
34.83,13.25,9.34,1.35,0.94,141.35,185.09,2.5323901753086937,1,21.0,15,44,0
42.62,46.01,1.91,1.7,0.2,239.87,8.87,2.431892267350677,0,7.0,20,25,2
85.79,1.98,7.56,1.98,0.77,337.94,106.36,1.484924240491751,0,33.0,2,43,4
115.53,1.27,8.25,2.74,0.84,8.39,126.28,0.9615092303249125,0,15.0,5,15,0
70.32,29.7,1.83,1.1,0.18,321.28,312.21,3.0870050210519575,9,-8.0,15,48,2
33.24,23.74,0.71,1.53,0.08,256.52,135.66,1.3761177275218892,4,7.0,10,17,0
42.55,8.03,5.82,1.6,0.6,249.43,157.6,3.3655460181076147,0,0.0,10,32,2
60.75,34.9,6.85,0.5,0.68,205.38,167.4,2.349319050278186,9,16.0,8,34,6
70.85,23.84,3.13,2.24,0.32,221.95,126.81,5.7813233779127176,5,4.0,10,44,3
83.91,39.79,5.39,0.98,0.55,97.65,359.61,7.208751625628391,2,0.0,7,26,6
21.0,12.36,5.44,2.28,0.55,219.1,184.05,6.2670966164564605,0,3.0,23,8,7
27.34,20.42,6.4,0.45,0.64,219.78,185.71,2.883834253212205,2,-4.0,10,21,10
56.29,32.3,5.83,2.65,0.58,176.02,172.54,0.9708243919473838,8,7.0,10,40,0
54.89,38.49,8.01,1.27,0.81,292.98,357.46,5.834123755972267,2,3.0,8,42,0
93.3,45.46,5.23,1.52,0.53,84.62,344.73,3.3277620107213193,1,3.0,10,15,0
30.93,16.1,6.97,2.33,0.7,83.4,158.84,8.328553295741104,3,-5.0,10,27,8
70.41,51.28,8.49,3.15,0.85,106.65,73.05,0.8544588931013586,1,33.0,7,30,2
22.97,36.65,3.14,0.76,0.32,110.62,9.4,3.1422921570089555,3,-5.0,29,18,8
46.42,16.29,1.33,3.12,0.14,21.89,281.9,4.1413524361010365,7,6.0,16,42,1
22.93,29.23,7.2,1.8,0.72,182.83,145.42,6.113411486232546,6,7.0,10,8,1
79.04,38.6,4.37,2.93,0.43,51.77,354.32,0.8324061508662756,2,6.0,10,25,0
60.8,52.85,3.99,2.91,0.41,66.07,67.53,1.863357185297548,5,16.0,4,31,0
62.84,15.86,6.07,2.36,0.61,290.2,189.83,6.275364531244384,2,-6.0,4,47,7
65.7,12.34,0.35,1.31,0.03,11.36,201.88,4.770010482168779,0,-1.0,10,43,3
74.77,32.88,1.28,3.74,0.14,213.09,132.04,0.8711486669908851,5,6.0,8,41,0
60.42,39.43,5.39,3.3,0.54,27.2,351.03,3.5499999999999985,1,6.0,10,43,4
57.55,14.84,5.97,0.56,0.6,129.78,179.0,5.233211251229971,2,-1.0,10,47,9
44.45,19.82,4.34,0.3,0.43,170.81,211.45,6.977750353803151,2,5.0,2,39,7
30.75,45.73,1.66,1.27,0.17,164.9,12.9,5.348691428751524,0,6.0,10,27,2
25.77,16.79,3.53,0.24,0.36,350.37,291.85,8.182957900417183,8,3.0,2,19,5
78.05,17.76,1.65,0.98,0.17,5.63,270.44,4.351390582331126,0,4.0,10,28,5
43.64,38.83,6.04,1.02,0.61,179.68,152.3,1.6660432167263888,8,7.0,8,28,4
86.83,5.75,6.25,2.33,0.64,291.36,64.43,0.4176122603564236,0,39.0,10,39,2
80.47,25.59,2.11,4.71,0.21,150.83,255.91,2.398707985562232,5,2.0,7,28,3
55.75,8.27,4.77,2.93,0.47,53.1,343.55,2.1208488866489272,8,6.0,9,49,1
51.44,18.18,5.85,1.17,0.58,123.72,192.59,2.920154105522513,3,-2.0,10,39,16
11.98,50.4,6.76,2.99,0.69,73.32,313.91,1.4618481453283696,0,24.0,10,25,1
39.66,36.73,3.48,1.06,0.34,260.3,14.84,7.116832160448912,1,-5.0,9,35,19
67.73,26.06,5.75,1.56,0.58,240.73,159.11,9.641872224832682,2,8.0,9,50,8
38.78,15.17,1.54,2.72,0.16,228.02,158.12,4.451359342942334,2,4.0,10,25,1
53.3,5.26,6.67,1.51,0.67,299.01,173.98,3.07299528148027,0,7.0,10,37,1
64.5,7.38,5.44,2.09,0.55,254.08,189.44,1.8438275407423539,1,8.0,2,45,0
72.8,13.48,7.4,2.06,0.75,243.96,176.64,4.208800304124678,2,10.0,10,47,4
77.8,42.02,5.62,2.28,0.57,215.55,5.61,7.159057200497848,0,1.0,10,33,2
68.33,19.35,3.91,3.57,0.41,262.88,174.88,5.162421912242357,2,4.0,22,45,4
38.79,26.45,4.12,2.27,0.42,291.44,12.2,0.7017834423809096,4,5.0,10,25,3
41.77,29.65,4.49,1.57,0.44,322.96,19.62,3.7903298009540003,4,-1.0,2,33,1
25.72,10.06,6.55,1.52,0.66,337.51,142.95,7.301814842900357,1,2.0,10,14,18
40.92,37.05,3.84,1.78,0.39,131.47,5.74,6.404061211450122,2,-3.0,10,34,11
55.55,47.39,5.83,1.01,0.59,272.61,352.26,2.063225629929992,0,3.0,2,42,0
51.79,32.86,7.46,1.31,0.75,342.9,16.45,4.583808460221697,4,7.0,20,35,3
57.96,37.93,5.28,0.87,0.53,197.55,181.1,1.0988175462741758,10,3.0,10,45,0
57.57,44.61,5.86,2.3,0.6,274.18,13.28,5.0695660563799745,1,0.0,7,48,4
90.37,46.2,2.8,1.8,0.27,60.69,11.74,6.358144383387345,0,4.0,10,15,5
25.48,42.63,6.47,0.17,0.64,252.2,351.28,2.172786229705998,1,4.0,9,11,1
26.94,29.74,2.6,2.34,0.27,278.94,75.72,3.3126575434234082,7,1.0,4,16,2
54.93,30.96,3.94,2.29,0.4,147.19,7.43,4.569463863518346,1,-3.0,10,42,25
30.39,39.39,5.78,1.79,0.58,294.24,10.97,6.548053145783107,2,-2.0,10,23,11
60.04,43.02,6.81,2.53,0.69,309.5,20.78,2.0750421682462274,1,14.0,10,36,3
65.93,28.93,1.17,3.54,0.1,241.73,175.54,4.926662156064688,4,3.0,10,47,0
70.77,33.95,8.12,1.44,0.82,358.23,12.17,2.6592668162484245,2,5.0,7,44,10
23.48,36.18,6.72,0.58,0.67,156.16,215.03,1.605895388871888,8,9.0,2,21,2
34.15,18.66,7.4,2.93,0.75,67.47,160.87,4.503476434933352,4,-5.0,10,30,10
42.51,35.09,4.78,1.59,0.48,154.04,15.01,6.074051366262887,2,-2.0,5,35,6
71.92,31.23,7.35,2.04,0.73,149.67,202.98,3.6917746410093852,4,14.0,10,25,3
59.85,25.48,7.61,0.87,0.76,6.6,322.01,3.692262179206669,4,8.0,10,42,12
25.66,18.2,0.36,2.13,0.02,325.52,74.72,4.132323801446346,10,-2.0,4,18,4
68.99,8.8,6.27,2.98,0.62,316.32,205.69,8.376281991432707,1,-5.0,10,46,27
47.13,31.42,5.02,0.42,0.51,85.19,17.22,1.3441726079637257,1,-5.0,10,32,18
32.45,42.25,5.1,0.67,0.51,100.68,1.22,3.7813225199657343,1,-3.0,10,19,0
29.57,17.9,0.86,1.44,0.09,8.08,135.66,2.5283393759541086,1,5.0,16,25,3
25.9,21.68,5.99,1.74,0.6,71.52,199.77,3.4190057034172963,3,3.0,18,18,3
12.5,5.93,6.18,2.5,0.63,106.98,181.89,1.399785697883787,0,2.0,4,4,2
28.35,17.53,7.45,1.84,0.76,224.82,177.14,8.158167686435478,3,2.0,17,16,3
27.71,17.73,4.53,2.28,0.47,350.9,165.65,4.415699265122115,3,-3.0,12,21,1
67.96,29.3,6.9,2.52,0.7,18.32,349.67,5.603302597575823,4,3.0,10,39,2
37.92,45.45,5.39,2.89,0.55,103.25,356.15,1.6199382704288496,0,15.0,10,44,0
36.27,10.61,6.19,1.89,0.63,47.86,167.55,2.008706051168265,1,3.0,10,29,3
39.09,37.03,6.02,1.75,0.61,243.55,357.98,5.431555946503726,2,-6.0,4,23,5
80.04,16.39,1.49,1.3,0.15,18.34,116.11,1.761618573925691,6,-2.0,4,28,13
93.49,43.62,0.51,2.19,0.05,177.12,137.64,2.3711811402758802,11,6.0,15,22,14
69.53,38.42,4.68,2.11,0.48,153.79,346.78,7.336245633837517,3,-5.0,9,46,2
47.17,24.05,7.58,1.17,0.77,167.04,190.82,6.417826734962549,3,5.0,10,42,13
